type,council_code,council_name,cadnum,declared_ha,geom_ha,ratio,points
no_declared_area,6523880200,с. Анатолівка,6523880200:03:001:0148,0,2.7054,,10
no_declared_area,6523880400,с. Братське,6523880400:03:001:0156,0,7.4795,,15
no_declared_area,6523880400,с. Братське,6523880400:03:001:0170,0,3.5117,,13
no_declared_area,6523880400,с. Братське,6523880400:03:001:0161,0,5.4954,,15
no_declared_area,6523881000,с. Верхні Сірогози,6523881000:02:002:0056,0,3.8354,,25
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0181,0,1.9813,,16
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0180,0,1.9847,,13
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0171,0,1.9835,,11
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0172,0,0.9922,,5
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0246,0,1.9853,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0251,0,1.9863,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0258,0,1.9847,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0266,0,1.987,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0269,0,1.9876,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0274,0,1.986,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0273,0,1.9862,,27
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0259,0,1.9824,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0248,0,1.9867,,27
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0249,0,1.9841,,23
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0252,0,1.989,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0256,0,1.9846,,27
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0262,0,1.9881,,23
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0263,0,1.9838,,23
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0267,0,1.9844,,28
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0271,0,1.9856,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0272,0,1.988,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0276,0,1.9862,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0277,0,1.9886,,23
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0270,0,1.9848,,23
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0275,0,1.9873,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0224,0,1.9852,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0226,0,1.9854,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0227,0,1.986,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0247,0,1.9875,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0253,0,1.9851,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0255,0,1.9877,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0264,0,1.9843,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0268,0,1.9834,,20
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0225,0,1.9873,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0250,0,1.9869,,27
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0243,0,1.9875,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0245,0,1.9885,,20
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0254,0,1.9827,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0260,0,1.9863,,25
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0261,0,1.988,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0278,0,1.9846,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0242,0,1.9226,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0241,0,1.9868,,17
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0238,0,1.9859,,20
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0237,0,1.9855,,20
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0233,0,1.9862,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0235,0,1.9871,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0236,0,1.9846,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0239,0,1.9852,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0240,0,1.9863,,18
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0231,0,1.9849,,28
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0228,0,1.9871,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0229,0,1.9869,,27
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0230,0,1.9852,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0232,0,1.9854,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0234,0,1.9863,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0187,0,1.9863,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0183,0,1.9837,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0194,0,1.9871,,17
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0198,0,1.9838,,18
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0186,0,1.988,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0211,0,1.9867,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0214,0,1.9848,,18
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0221,0,1.9863,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0222,0,1.9859,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0190,0,1.9853,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0200,0,1.987,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0185,0,1.9851,,25
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0195,0,1.9868,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0203,0,1.9861,,17
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0201,0,1.9834,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0204,0,1.9852,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0191,0,1.9887,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0205,0,1.9855,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0209,0,1.9853,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0210,0,1.9855,,20
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0212,0,1.986,,18
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0215,0,1.9876,,21
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0219,0,1.9864,,24
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0213,0,1.987,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0216,0,1.9848,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0218,0,1.988,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0220,0,1.9851,,22
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0184,0,1.9848,,18
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0188,0,1.9862,,18
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0189,0,1.9864,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0192,0,1.9845,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0206,0,1.9851,,23
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0207,0,1.9861,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0208,0,1.986,,19
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0193,0,1.985,,26
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0199,0,1.9863,,20
no_declared_area,6523881500,с. Верхні Торгаї,6523881500:02:001:0217,0,1.7485,,11
no_declared_area,6523882000,с. Вільне,6523882000:04:001:0117,0,22.9562,,61
no_declared_area,6523882000,с. Вільне,6523882000:04:001:0113,0,26.9755,,20
no_declared_area,6523883300,с. Новоолександрівка,6523883300:02:001:0569,0,1.8945,,15
no_declared_area,6523883300,с. Новоолександрівка,6523883300:02:001:0563,0,5.0966,,15
no_declared_area,6523883300,с. Новоолександрівка,6523883300:02:001:0554,0,5.299,,16
no_declared_area,6523883500,с. Новопетрівка,6523883500:03:001:0298,0,25.8811,,28
no_declared_area,6523884500,с. Степне,6523884500:02:001:0225,0,3.073,,13
no_declared_area,6523884500,с. Степне,6523884500:02:001:0228,0,3.3634,,18
no_declared_area,6524181500,с. Дудчани (Дудчаны),6524181500:02:001:0783,0,3.0942,,12
no_declared_area,6524181500,с. Дудчани (Дудчаны),6524181500:02:001:0618,0,2.8115,,9
no_declared_area,6524181500,с. Дудчани (Дудчаны),6524181500:02:001:7777,0,1.1916,,14
no_declared_area,6524181500,с. Дудчани (Дудчаны),6524181500:01:003:0004,0,0.2487,,9
no_declared_area,6524181500,с. Дудчани (Дудчаны),6524181500:01:003:0005,0,0.0099,,5
no_declared_area,6524455100,смт Новотроїцьке (Новотроицкое),6524455100:04:001:0953,0,2.9775,,8
no_declared_area,6524455100,смт Новотроїцьке (Новотроицкое),6524455100:04:001:0950,0,3.8372,,30
no_declared_area,6524455100,смт Новотроїцьке (Новотроицкое),6524455100:04:001:0922,0,3.913,,13
no_declared_area,6524480500,с. Чумацький Шлях,6524480500:06:001:0935,0,3.9778,,15
no_declared_area,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:02:001:0206,0,43.6365,,37
no_declared_area,6524483000,с. Одрадівка (Отрадовка),6524483000:02:001:0308,0,3.966,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0771,0,1.9869,,15
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0773,0,1.9872,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0775,0,1.9853,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0777,0,1.2363,,13
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0772,0,1.9863,,16
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0776,0,1.9868,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0774,0,1.9859,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0769,0,1.9858,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0770,0,1.9874,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0768,0,1.9867,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0761,0,1.9869,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0759,0,1.9863,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0760,0,1.9865,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0758,0,1.9876,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0762,0,1.9858,,10
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0767,0,1.988,,12
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0765,0,1.9865,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0766,0,1.9864,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0764,0,1.9876,,8
no_declared_area,6524483300,с. Подове (Подовое),6524483300:03:001:0763,0,1.9865,,8
no_declared_area,6524484000,х. Садове (Садовое),6524484000:05:001:0557,0,6.9236,,13
no_declared_area,6524484000,х. Садове (Садовое),6524484000:05:001:0605,0,16.4197,,21
no_declared_area,6524484000,х. Садове (Садовое),6524484000:05:001:0547,0,21.9568,,29
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0644,0,1.9869,,19
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0653,0,1.9858,,13
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0651,0,1.987,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0652,0,1.9849,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0650,0,1.9865,,20
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0649,0,1.9852,,17
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0647,0,1.9856,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0648,0,1.9838,,9
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0645,0,1.986,,13
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0646,0,1.9851,,15
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0688,0,1.9873,,16
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0689,0,1.9839,,14
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0690,0,1.9859,,13
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0691,0,1.9855,,15
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0692,0,1.9839,,5
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0683,0,1.9833,,14
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0682,0,1.9853,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0681,0,1.9851,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0680,0,1.9845,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0684,0,1.9866,,10
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0685,0,1.9863,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0686,0,1.9868,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0687,0,1.9824,,16
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0679,0,1.9872,,18
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0678,0,1.9818,,17
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0673,0,1.9841,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0671,0,1.9876,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0672,0,1.9838,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0674,0,1.9852,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0675,0,1.9854,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0676,0,1.984,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0677,0,1.9885,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0695,0,1.9845,,18
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0694,0,1.405,,10
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0696,0,1.9845,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0697,0,1.9853,,10
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0701,0,1.9849,,12
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0700,0,1.9848,,11
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0698,0,1.9838,,14
no_declared_area,6524485000,с. Дорнбург (Дорнбург),6524485000:05:001:0699,0,1.9836,,14
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:02:001:0578,0,6.6594,,167
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:02:001:0568,0,52.5373,,36
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:01:001:1518,0,1.9846,,14
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:01:001:1517,0,1.9861,,8
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:02:001:0570,0,48.015,,57
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:01:001:1497,0,0.0672,,9
no_declared_area,6524710100,смт Скадовськ (Скадовск),6524710100:02:001:0589,0,0.0456,,5
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:01:001:1588,0,1.8677,,25
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0817,0,0.4767,,55
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0785,0,0.5956,,57
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0712,0,4.091,,53
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0687,0,7.9864,,53
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0865,0,0.739,,66
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0803,0,3.1389,,55
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0810,0,0.7573,,51
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0843,0,0.6288,,47
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0857,0,0.739,,66
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0892,0,0.4251,,49
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0714,0,11.9124,,24
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0781,0,0.1192,,5
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0807,0,0.4563,,24
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:01:001:1538,0,0.4451,,7
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0685,0,0.5284,,5
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0710,0,0.2347,,6
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0797,0,0.5591,,32
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0840,0,0.5094,,30
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0717,0,0.3346,,5
no_declared_area,6524755500,смт Лазурне (Лазурное),6524755500:02:001:0837,0,0.2177,,5
no_declared_area,6524781000,с. Красне (Красное),6524781000:01:001:0295,0,0.2482,,15
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1559,0,1.9866,,12
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1561,0,1.9871,,16
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1554,0,1.9882,,18
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1555,0,1.987,,16
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1558,0,1.9875,,11
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1556,0,1.986,,11
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1557,0,1.9866,,11
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1560,0,1.9874,,16
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1566,0,1.9858,,23
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1563,0,1.9862,,17
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1565,0,1.9861,,26
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1567,0,1.9862,,27
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1562,0,1.9861,,9
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1564,0,1.9879,,12
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1553,0,1.9852,,10
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1383,0,31.597,,29
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1568,0,1.9831,,29
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1570,0,1.9854,,24
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1574,0,1.9873,,33
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1569,0,1.9861,,26
no_declared_area,6524781500,с. Труд (Труд),6524781500:07:001:1571,0,1.6734,,19
no_declared_area,6524783000,с. Приморське (Приморское),6524783000:02:001:0325,0,12.7508,,18
no_declared_area,6524783500,с. Олександрівка,6524783500:02:001:0483,0,9.0314,,21
no_declared_area,6524783500,с. Олександрівка,6524783500:06:001:0046,0,0.1756,,12
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0705,0,5.9535,,35
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0617,0,1.9861,,23
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0679,0,1.9842,,17
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0684,0,1.9851,,10
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0703,0,75.1034,,228
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0680,0,1.9842,,8
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0681,0,1.9852,,11
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0649,0,1.9833,,21
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0682,0,1.9828,,8
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0676,0,1.6997,,10
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0626,0,1.9842,,16
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0706,0,52.8759,,193
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0630,0,1.9342,,59
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0641,0,1.9832,,24
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0637,0,1.9855,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0636,0,1.9835,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0685,0,1.9847,,9
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0648,0,1.9846,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0687,0,1.9843,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0653,0,1.9841,,19
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0639,0,1.9843,,15
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0635,0,1.9837,,21
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0638,0,1.9841,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0632,0,1.9865,,17
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0633,0,1.9816,,13
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0634,0,1.9852,,12
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0631,0,1.9864,,29
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0666,0,1.9838,,19
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0683,0,1.9835,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0678,0,1.9837,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0677,0,1.9841,,23
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0640,0,1.9851,,12
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0672,0,1.9834,,16
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0686,0,1.9825,,20
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0619,0,1.9834,,14
no_declared_area,6524784000,с. Петропавлівка (Петропавловка),6524784000:06:001:0625,0,1.9835,,14
no_declared_area,6524784500,с. Новоукраїнка (Новоукраинка),6524784500:04:001:0596,0,13.9356,,26
no_declared_area,6524784500,с. Новоукраїнка (Новоукраинка),6524784500:04:001:0597,0,6.4109,,55
no_declared_area,6524784700,с. Улянівка (Ульяновка),6524784700:01:001:0099,0,0.2238,,8
no_declared_area,6524785000,с. Широке (Широкое),6524785000:04:001:0377,0,1.0679,,84
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:04:001:0428,0,14.6556,,271
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1920,0,0.0596,,8
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:04:001:0405,0,1.9387,,61
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1967,0,0.3537,,17
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1769,0,0.0883,,7
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1768,0,0.0883,,7
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1797,0,0.0884,,13
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1796,0,0.0885,,7
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1799,0,0.0881,,9
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1798,0,0.0885,,7
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:01:002:0036,0,0.2375,,13
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1908,0,0.0726,,7
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1894,0,0.099,,6
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1740,0,0.0593,,11
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1948,0,0.0378,,7
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1766,0,0.0732,,9
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1805,0,0.0444,,8
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1807,0,0.0099,,6
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1915,0,0.0986,,5
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1831,0,0.0347,,6
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1767,0,0.017,,6
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1733,0,0.0647,,10
no_declared_area,6525010100,смт Олешки (Алёшки),6525010100:02:001:1734,0,0.0343,,6
